title,url,year,issue
Benchmarking pavement practices in data-scarce regions – case of Saudi Arabia,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1606914,2021,3
Critical response analysis of steel deck pavement based on viscoelastic finite element model,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1607341,2021,3
Study of diffusion characteristics of asphalt–aggregate interface with molecular dynamics simulation,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1608991,2021,3
On the linking of the rheological properties of asphalt binders exposed to oven aging and PAV aging,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1608992,2021,3
Machine learning approach for pavement performance prediction,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1609673,2021,3
Enhancement of curing properties of cold in-place recycling asphalt mixtures by induction heating,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1609674,2021,3
Modelling of expansion ratio and half-life of foamed bitumen using gene expression&nbsp;programming,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1609675,2021,3
Development of performance related specifications for chip seal treatments,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1610173,2021,3
A review of the evolution of technologies to use sulphur as a pavement construction material,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1612064,2021,3
Investigation of the mechanical and physical properties of bio-modified cold asphalt emulsion mixtures by microbial carbonate precipitation,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1612065,2021,4
Effect of WMA additive on properties of PPA-modified asphalt binders containing anti-stripping agent,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1614584,2021,4
Calibration of the Swedish studded tyre abrasion wear prediction model with implication for the NORTRIP road dust emission model,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1614585,2021,4
Mechanical characteristics of shear strength ratio used for moisture susceptibility evaluation of asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1614586,2021,4
Distress-based evidential reasoning method for pavement infrastructure condition assessment and rating,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1622012,2021,4
Effects of warm mix asphalt additives on bonding potential and failure pattern of asphalt-aggregate systems using strength and energy parameters,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1623399,2021,4
Simplified and relatively precise back-calculation method for the pavement excitation of the monorail,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1623401,2021,4
Properties of aggregate fines influencing modulus and deformation behaviour of unbound aggregates,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1623402,2021,4
Effect of functional grading on the performance of flexible pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1623403,2021,4
A comparative environmental impact analysis of asphalt mixtures containing crumb rubber and reclaimed asphalt pavement using life cycle assessment,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1623404,2021,4
Laboratory investigation on the properties of asphalt concrete containing reclaimed asphalt pavement and waste cooking oil as recycling agent,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1626387,2021,5
A comprehensive evaluation of the effects of aggregate gradation on the shear strength properties of wearing course mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1626857,2021,5
A synthesis of the first full-scale experiment in Central America,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1628959,2021,5
"Exploring the influence of pavement preservation, maintenance, and rehabilitation on Arkansas’ highway network: an education case study",https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1628960,2021,5
Developing an approach for measuring the intensity of cracking based on geospatial analysis using GIS and automated data collection system,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1628961,2021,5
Analysis of the influencing factors on the anti-aging performance of a hybrid-modified asphalt mixture using the grey relational theory,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1630738,2021,5
Effect of bio-derived/chemical additives on HMA and WMA compaction and dynamic modulus performance,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1631453,2021,5
Characterisation of the mechanical performance of asphalt concrete mixtures with selected WMA additives,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1632452,2021,5
A simplified pavement condition index regression model for pavement evaluation,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1633579,2021,5
Experimental study on the fatigue performance of pavement structures made of AAHSP,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1633580,2021,5
A-VTS model of bitumen viscosity transformed and made continuous across families of grades,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1634269,2021,5
Correction,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.1893000,2021,5
A new data preprocessing method for 3D reconstruction of pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1634270,2021,6
Strength and fatigue performance for cement-treated aggregate base materials,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1634808,2021,6
Impact of traffic loads on flexible pavements considering Ecuador’s traffic and pavement condition,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1640362,2021,6
Effect of the processing conditions on the viscoelastic properties of a high-RAP recycled asphalt mixture: micromechanical and experimental approaches,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1640363,2021,6
Pavement maintenance practices of low-volume roads and potential enhancement: the regional experience of Colorado pavement management system,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1643021,2021,6
Rapid estimation of resilient modulus of subgrade soils using performance-related soil properties,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1643022,2021,6
A novel 3D GPR image arrangement for deep learning-based underground object classification,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1645846,2021,6
Prediction of differential drying shrinkage of airport concrete pavement slabs,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1645847,2021,6
A multi-criteria decision-making analysis for the selection of fibres aimed at reinforcing asphalt concrete mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1645848,2021,6
Development of network-level pavement deterioration curves using the linear empirical Bayes approach,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1646912,2021,6
"Static creep of modified superpave asphalt concrete mixtures using crumb tire rubber, microcrystalline synthetic wax, and nano-silica",https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1646913,2021,6
Investigating the potential of using glass foam for an EMAS material to mitigate aircraft overrun accidents,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1646914,2021,7
Fatigue performance of PVA fibre reinforced cementitious composite overlays,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1647341,2021,7
Moisture susceptibility of hydrated lime modified mastics using adhesion test methods and surface free energy techniques,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1648811,2021,7
A comprehensive approach to evaluate presence and propagation of uncertainty in asphalt binder mastercurves,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1648812,2021,7
"Physical, chemical and morphology characterisation of nano ceramic powder as bitumen modification",https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1650277,2021,7
Implementation of polymer optical fibre sensor system for monitoring water membrane thickness on pavement surface,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1652298,2021,7
Stabilised jarofix waste material for road construction,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1652299,2021,7
Modelling long-term performance of asphalt surfaces,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1652300,2021,7
Improved dynamic mechanical properties of sustainable bio-modified asphalt using agriculture waste,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1652301,2021,7
Logistic regression analysis for confidence level estimates of additive percentage at high service temperatures,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1652827,2021,7
Tensile creep of asphalt concrete in repeated loading tests and its effect on energy dissipation,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1654101,2021,7
Technical feasibility for the replacement of high rates of natural aggregates in asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1654102,2021,8
Field evaluation of a handheld laser meter for pavement surface macro texture measurement,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1654103,2021,8
Experimental and numerical investigations of non-standardised semi-circular bending test for asphalt concrete mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1654608,2021,8
Predicting excess vehicle fuel use due to pavement structural response using field test results and finite element modelling,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1655563,2021,8
Effect of mixture composition on the mechanical behaviour of cold recycled asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1655564,2021,8
The effect of nano-silica material and alkali resistant glass fibre on the OGFC asphalt mixture,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1656336,2021,8
Effect of loading frequencies on permanent deformation of unbound granular materials,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1656807,2021,8
A micromechanical model of freeze-thaw damage in asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1656808,2021,8
An experimental study of the effects of climate conditions on thermography and pavement assessment,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1656809,2021,8
Investigation of fatigue behaviour of warm modified binders and warm-stone matrix asphalt (WSMA) mixtures through binder and mixture tests,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1659262,2021,8
