journal,article_nr,n_chars,n_words
journal_6,528,40690,5926
journal_6,5280,77373,9382
journal_6,5281,118460,16458
journal_6,5282,85936,11390
journal_6,5283,3848,414
journal_6,5284,9929,1280
journal_6,5285,27976,3992
journal_6,5286,88109,12485
journal_6,5287,65705,9469
journal_6,5288,63124,9037
journal_6,5289,44507,6228
journal_6,529,10325,1337
journal_6,5290,121030,17370
journal_6,5291,85173,11474
journal_6,5292,92321,13048
journal_6,5293,156442,22061
journal_6,5294,79022,10561
journal_6,5295,78982,10652
journal_6,5296,82008,11690
journal_6,5297,56027,8135
journal_6,5298,74273,10228
journal_6,5299,83155,11684
journal_6,53,2609,251
journal_6,530,3745,496
journal_6,5300,112433,15526
journal_6,5301,93929,12997
journal_6,5302,70349,9692
journal_6,5303,94453,13171
journal_6,5304,156314,21559
journal_6,5305,89918,12459
journal_6,5306,95972,13775
journal_6,5307,48792,7306
journal_6,5308,108707,14773
journal_6,5309,82892,12191
journal_6,531,5550,775
journal_6,5310,92289,13368
journal_6,5311,86232,12654
journal_6,5312,101066,14016
journal_6,5313,91677,13234
journal_6,5314,134153,18478
journal_6,5315,73243,10245
journal_6,5316,118316,15976
journal_6,5317,105300,15027
journal_6,5318,9928,1280
journal_6,5319,135243,18729
journal_6,532,71274,10771
journal_6,5320,76744,10959
journal_6,5321,106100,15173
journal_6,5322,144478,19506
journal_6,5323,98494,13824
journal_6,5324,37236,5143
journal_6,5325,70039,9639
journal_6,5326,87946,12415
journal_6,5327,123605,17128
journal_6,5328,68361,9619
journal_6,5329,92756,13143
journal_6,533,20524,2989
journal_6,5330,48926,6745
journal_6,5331,94227,12813
journal_6,5332,87024,12223
journal_6,5333,78116,11347
journal_6,5334,73543,10266
journal_6,5335,83612,11658
journal_6,5336,75601,10106
journal_6,5337,89353,12395
journal_6,5338,99151,13894
journal_6,5339,90328,12711
journal_6,534,49414,7432
journal_6,5340,72344,10046
journal_6,5341,57336,7441
journal_6,5342,113613,16023
journal_6,5343,9928,1280
journal_6,5344,94607,13625
journal_6,5345,71682,10223
journal_6,5346,109002,15123
journal_6,5347,124192,18063
journal_6,5348,106666,15039
journal_6,5349,79253,10659
journal_6,535,70862,10228
journal_6,5350,117677,16976
journal_6,5351,116568,16754
journal_6,5352,102391,14694
journal_6,5353,126754,18064
journal_6,5354,79331,11446
journal_6,5355,54709,7609
journal_6,5356,108220,14857
journal_6,5357,71193,10223
journal_6,5358,54887,7689
journal_6,5359,60624,8287
journal_6,536,28850,4285
journal_6,5360,88252,12492
journal_6,5361,70472,9844
journal_6,5362,88251,12048
journal_6,5363,83431,11436
journal_6,5364,87399,12393
journal_6,5365,96654,13120
journal_6,5366,77981,11301
journal_6,5367,56012,8339
journal_6,5368,135745,18257
journal_6,5369,86952,12313
journal_6,537,51699,7586
journal_6,5370,49551,7139
journal_6,5371,74675,10435
journal_6,5372,109088,14811
journal_6,5373,67197,9924
journal_6,5374,91992,13084
journal_6,5375,45565,6820
journal_6,5376,10061,1273
journal_6,5377,117987,17610
journal_6,5378,140261,19252
journal_6,5379,78483,11246
journal_6,538,36736,5333
journal_6,5380,83628,11885
journal_6,5381,73116,10566
journal_6,5382,61392,8852
journal_6,5383,70830,10013
journal_6,5384,80632,11867
journal_6,5385,116431,16001
journal_6,5386,78910,10771
journal_6,5387,63285,9203
journal_6,5388,72755,10197
journal_6,5389,86349,12377
journal_6,539,17421,2660
journal_6,5390,71630,9966
journal_6,5391,86664,11928
journal_6,5392,65998,8936
journal_6,5393,13517,1860
journal_6,5394,84552,11660
journal_6,5395,69658,9542
journal_6,5396,83317,11895
journal_6,5397,70732,9191
journal_6,5398,60401,8512
journal_6,5399,25637,3492
journal_6,54,43054,6156
journal_6,540,39561,5614
journal_6,5400,94998,13857
journal_6,5401,99032,13900
journal_6,5402,98743,14050
journal_6,5403,10063,1273
journal_6,5404,61239,8776
journal_6,5405,74439,10074
journal_6,5406,119822,17167
journal_6,5407,108261,15170
journal_6,5408,65858,9925
journal_6,5409,48002,6960
journal_6,541,44478,6471
journal_6,5410,138209,19980
journal_6,5411,72201,10587
journal_6,5412,120580,17414
journal_6,5413,57470,8129
journal_6,5414,73943,10694
journal_6,5415,71938,10081
journal_6,5416,73596,10459
journal_6,5417,63574,8977
journal_6,5418,99472,14320
journal_6,5419,93730,13195
journal_6,542,51953,7680
journal_6,5420,89483,12518
journal_6,5421,118776,16850
journal_6,5422,88816,12437
journal_6,5423,97100,14187
journal_6,5424,74733,10664
journal_6,5425,109729,15973
journal_6,5426,114931,16339
journal_6,5427,201727,28787
journal_6,5428,87005,12267
journal_6,5429,128746,18914
journal_6,543,31211,4573
journal_6,5430,75715,11005
journal_6,5431,74842,10498
journal_6,5432,114410,15877
journal_6,5433,85426,11847
journal_6,5434,90487,13059
journal_6,5435,88774,12661
journal_6,5436,104383,14741
journal_6,5437,66084,9097
journal_6,5438,92171,13393
journal_6,5439,71930,10652
journal_6,544,82878,12741
journal_6,5440,89738,13099
journal_6,5441,58833,8563
journal_6,5442,100241,13626
journal_6,5443,91169,13159
journal_6,5444,64736,9011
journal_6,5445,105729,15035
journal_6,5446,69515,9696
journal_6,5447,74658,10302
journal_6,5448,85489,12629
journal_6,5449,42482,5942
journal_6,545,59552,8515
journal_6,5450,10057,1273
journal_6,5451,146309,21000
journal_6,5452,81846,11175
journal_6,5453,67280,10151
journal_6,5454,59530,8782
journal_6,5455,7802,1014
journal_6,5456,49041,6934
journal_6,5457,80720,12117
journal_6,5458,45204,6383
journal_6,5459,79880,11417
journal_6,546,28160,4005
journal_6,5460,126921,18469
journal_6,5461,63878,9090
journal_6,5462,59555,8539
journal_6,5463,91516,12834
journal_6,5464,83554,12036
journal_6,5465,61694,8690
journal_6,5466,90459,12675
journal_6,5467,94309,13940
journal_6,5468,92905,13303
journal_6,5469,93562,13267
journal_6,547,31895,4797
journal_6,5470,105939,14105
journal_6,5471,71540,10040
journal_6,5472,74152,10825
journal_6,5473,78761,11342
journal_6,5474,70704,10014
journal_6,5475,73206,10129
journal_6,5476,89089,12448
journal_6,5477,70208,10335
journal_6,5478,61891,8801
journal_6,5479,110254,15740
journal_6,548,69307,10146
journal_6,5480,118617,17208
journal_6,5481,95671,13787
journal_6,5482,81919,11745
journal_6,5483,49130,7152
journal_6,5484,100809,13682
journal_6,5485,120581,17021
journal_6,5486,53543,7712
journal_6,5487,81218,11264
journal_6,5488,96161,13785
journal_6,5489,76232,10779
journal_6,549,32262,4572
journal_6,5490,63954,8952
journal_6,5491,93189,12548
journal_6,5492,87029,12279
journal_6,5493,53686,7860
journal_6,5494,112117,15851
journal_6,5495,50493,7103
journal_6,5496,64429,9490
journal_6,5497,57386,8136
journal_6,5498,10055,1272
journal_6,5499,113586,15767
journal_6,55,54729,8064
journal_6,550,54494,7946
journal_6,5500,99729,14293
journal_6,5501,64848,9429
journal_6,5502,139191,19758
journal_6,5503,43627,6140
journal_6,5504,103906,14934
journal_6,5505,89694,13229
journal_6,5506,86254,12336
journal_6,5507,54334,7962
journal_6,5508,116046,16469
journal_6,5509,90139,12858
journal_6,551,32914,4845
journal_6,5510,4479,463
journal_6,5511,72477,10511
journal_6,5512,79692,11075
journal_6,5513,137196,20044
journal_6,5514,113702,16528
journal_6,5515,115344,16684
journal_6,5516,63931,8981
journal_6,5517,80145,11385
journal_6,5518,77235,10944
journal_6,5519,136216,19444
journal_6,552,65839,9507
journal_6,5520,99533,14416
journal_6,5521,87052,11813
journal_6,5522,10058,1278
journal_6,5523,222153,31823
journal_6,5524,92119,12741
journal_6,5525,51913,7443
journal_6,5526,71048,9763
journal_6,5527,79442,11796
journal_6,5528,73075,10904
journal_6,5529,73086,10595
journal_6,553,24988,3755
journal_6,5530,72576,10267
journal_6,5531,85587,11570
journal_6,5532,82965,11470
journal_6,5533,105270,14992
journal_6,5534,56012,7673
journal_6,5535,66680,9686
journal_6,5536,103815,14154
journal_6,5537,90517,12828
journal_6,5538,126273,17976
journal_6,5539,143344,20216
journal_6,554,37919,5659
journal_6,5540,80410,11927
journal_6,5541,49120,7091
journal_6,5542,92514,13452
journal_6,5543,59342,7865
journal_6,5544,62715,8777
journal_6,5545,83909,11770
journal_6,5546,80700,11557
journal_6,5547,10053,1278
journal_6,5548,143898,20530
journal_6,5549,76536,10686
journal_6,555,10252,1340
journal_6,5550,72539,10615
journal_6,5551,84087,11782
journal_6,5552,92642,13029
journal_6,5553,59461,8765
journal_6,5554,68324,9687
journal_6,5555,69767,9957
journal_6,5556,85660,12323
journal_6,5557,92420,12825
journal_6,5558,136810,19249
journal_6,5559,62671,9126
journal_6,556,40332,6228
journal_6,5560,46877,6875
journal_6,5561,132788,19569
journal_6,5562,67313,9668
journal_6,5563,86352,12962
journal_6,5564,73813,11187
journal_6,5565,53962,7988
journal_6,5566,91743,12229
journal_6,5567,81039,11590
journal_6,5568,84695,12080
journal_6,5569,52181,7432
journal_6,557,49427,7374
journal_6,5570,116630,16843
journal_6,5571,73456,10706
journal_6,5572,63662,8875
journal_6,5573,236712,34682
journal_6,5574,100142,14385
journal_6,5575,111047,16295
journal_6,5576,79417,11043
journal_6,5577,72890,10237
journal_6,5578,70906,10350
journal_6,5579,9950,1256
journal_6,558,54459,8258
journal_6,5580,84992,11659
journal_6,5581,85686,11723
journal_6,5582,84504,12111
journal_6,5583,5324,607
journal_6,5584,92072,12679
journal_6,5585,49406,7312
journal_6,5586,73417,10483
journal_6,5587,128026,18877
journal_6,5588,66607,8855
journal_6,5589,57668,8405
journal_6,559,33035,5006
journal_6,5590,9923,1280
journal_6,5591,62168,8663
journal_6,5592,62209,8921
journal_6,5593,138027,20044
journal_6,5594,82354,11577
journal_6,5595,48392,6815
journal_6,5596,74026,10013
journal_6,5597,66085,9845
journal_6,5598,96291,13348
journal_6,5599,90563,13437
journal_6,56,65157,9401
journal_6,560,31497,4617
journal_6,5600,89051,12671
journal_6,5601,120117,16979
journal_6,5602,99645,14683
journal_6,5603,90682,12756
journal_6,5604,133974,18903
journal_6,5605,67372,9670
journal_6,5606,63415,8907
journal_6,5607,67146,9455
journal_6,5608,66800,9414
journal_6,5609,79322,11169
journal_6,561,46625,6697
journal_6,5610,83688,11933
journal_6,5611,76839,10460
journal_6,5612,70134,9772
journal_6,5613,119722,16297
journal_6,5614,57301,7965
journal_6,5615,66445,9655
journal_6,5616,9923,1280
journal_6,5617,138792,19567
journal_6,5618,78743,11184
journal_6,5619,68959,9827
journal_6,562,46813,6176
journal_6,5620,75675,10910
journal_6,5621,109708,15447
journal_6,5622,204972,28180
journal_6,5623,68819,9870
journal_6,5624,83401,11535
journal_6,5625,55350,8125
journal_6,5626,134748,18786
journal_6,5627,56707,8247
journal_6,5628,88920,13391
journal_6,5629,95518,12931
journal_6,563,49013,6953
journal_6,5630,71167,10327
journal_6,5631,88755,12763
journal_6,5632,64294,9215
journal_6,5633,64940,9428
journal_6,5634,92642,13933
journal_6,5635,107613,15255
journal_6,5636,74995,10524
journal_6,5637,67244,9802
journal_6,5638,70286,9764
journal_6,5639,76610,11272
journal_6,564,40418,5907
journal_6,5640,84763,11948
journal_6,5641,83379,12368
journal_6,5642,64244,8841
journal_6,5643,54885,7872
journal_6,5644,93149,13169
journal_6,5645,83294,12160
journal_6,5646,73860,10291
journal_6,5647,55173,7755
journal_6,5648,141808,19806
journal_6,5649,81640,10941
journal_6,565,43003,6111
journal_6,5650,99046,14397
journal_6,5651,111600,15625
journal_6,5652,9919,1280
journal_6,5653,122372,16200
journal_6,5654,178674,25632
journal_6,5655,103799,14106
journal_6,5656,72111,9973
journal_6,5657,65251,8494
journal_6,5658,103071,14760
journal_6,5659,82506,11965
journal_6,566,38925,5391
journal_6,5660,77364,10620
journal_6,5661,77102,11005
journal_6,5662,89873,12766
journal_6,5663,53905,7482
journal_6,5664,60420,8493
journal_6,5665,110841,15934
journal_6,5666,104935,15030
journal_6,5667,91242,12552
journal_6,5668,92501,12649
journal_6,5669,116592,16016
journal_6,567,50991,7682
journal_6,5670,120764,17705
journal_6,5671,64394,8753
journal_6,5672,9925,1280
journal_6,5673,83421,11686
journal_6,5674,77498,11184
journal_6,5675,64076,8733
journal_6,5676,60939,8287
journal_6,5677,115138,16439
journal_6,5678,116796,16328
journal_6,5679,253870,35080
journal_6,568,34018,4706
journal_6,5680,120377,16549
journal_6,5681,110965,16062
journal_6,5682,83187,11838
journal_6,5683,84043,11875
journal_6,5684,84565,11374
journal_6,5685,102793,14529
journal_6,5686,90586,12617
journal_6,5687,104230,14506
journal_6,5688,130128,18893
journal_6,5689,57012,7849
journal_6,569,26121,3778
journal_6,5690,97160,13802
journal_6,5691,99268,13778
journal_6,5692,77001,10309
journal_6,5693,93851,13153
journal_6,5694,124187,16697
journal_6,5695,84052,11800
journal_6,5696,91569,12999
journal_6,5697,97074,13457
journal_6,5698,117746,16279
journal_6,5699,70218,9782
journal_6,57,55694,8214
journal_6,570,44944,6334
journal_6,5700,74915,10890
journal_6,5701,61662,8738
journal_6,5702,106548,14597
journal_6,5703,89886,12702
journal_6,5704,9925,1280
journal_6,5705,64383,8800
journal_6,5706,89859,11000
journal_6,5707,121793,16981
journal_6,5708,131687,17525
journal_6,5709,83792,11505
journal_6,571,40475,6100
journal_6,5710,83458,11476
journal_6,5711,69535,9737
journal_6,5712,95940,13624
journal_6,5713,9921,1280
journal_6,5714,85720,12067
journal_6,5715,97819,13732
journal_6,5716,77543,11258
journal_6,5717,83617,11870
journal_6,5718,55340,7922
journal_6,5719,125922,16878
journal_6,572,53621,7708
journal_6,5720,92769,12413
journal_6,5721,91769,12361
journal_6,5722,99628,12989
journal_6,5723,87743,12155
journal_6,5724,98282,14289
journal_6,5725,112506,16059
journal_6,5726,92300,12711
journal_6,5727,83594,11634
journal_6,5728,54436,7522
journal_6,5729,80952,11358
journal_6,573,24750,3823
journal_6,5730,9923,1280
journal_6,5731,109338,15593
journal_6,5732,95949,13767
journal_6,5733,111016,15408
journal_6,5734,103852,14090
journal_6,5735,77292,10444
journal_6,5736,87698,12280
journal_6,5737,151220,21178
journal_6,5738,104067,14762
journal_6,5739,89804,12377
journal_6,574,20638,3082
journal_6,5740,88503,12118
journal_6,5741,100223,14602
journal_6,5742,130794,17369
journal_6,5743,69240,9746
journal_6,5744,95367,13773
journal_6,5745,58337,8800
journal_6,5746,9923,1280
journal_6,5747,71173,9801
journal_6,5748,79501,11212
journal_6,5749,91322,13328
journal_6,575,55224,8160
journal_6,5750,85856,11961
journal_6,5751,92707,13497
journal_6,5752,67626,8911
journal_6,5753,115068,15819
journal_6,5754,80403,10862
journal_6,5755,108293,14602
journal_6,5756,104352,14580
journal_6,5757,96756,14079
journal_6,5758,69201,9444
journal_6,5759,98538,13956
journal_6,576,10283,1357
journal_6,5760,70305,10131
journal_6,5761,71010,9936
journal_6,5762,81760,10992
journal_6,5763,97706,14028
journal_6,5764,69420,9544
journal_6,5765,119928,17010
journal_6,5766,112980,15609
journal_6,5767,121483,17590
journal_6,5768,105225,14598
journal_6,5769,102317,14238
journal_6,577,7171,984
journal_6,5770,131061,18229
journal_6,5771,81899,11853
journal_6,5772,9926,1280
journal_6,5773,105006,14782
journal_6,5774,98768,13729
journal_6,5775,58443,8635
journal_6,5776,85008,11731
journal_6,5777,94283,13117
journal_6,5778,67878,9640
journal_6,5779,84190,12229
journal_6,578,39556,5905
journal_6,5780,87872,12595
journal_6,5781,84725,11887
journal_6,5782,94143,13340
journal_6,5783,88247,12321
journal_6,5784,9928,1280
journal_6,5785,61738,8524
journal_6,5786,68169,9663
journal_6,5787,90755,12394
journal_6,5788,94464,13204
journal_6,5789,133162,18960
journal_6,579,50820,7602
journal_6,5790,72852,10311
journal_6,5791,139518,19543
journal_6,5792,94605,13654
journal_6,5793,115461,16661
journal_6,5794,149136,20610
journal_6,5795,108964,15449
journal_6,5796,116379,15730
journal_6,5797,55032,7854
journal_6,5798,129250,18090
journal_6,5799,199033,28232
journal_6,58,39145,5702
journal_6,580,48519,7336
journal_6,5800,69878,9920
journal_6,5801,70701,10147
journal_6,5802,103881,14737
journal_6,5803,107239,14521
journal_6,5804,142681,19731
journal_6,5805,67990,9568
journal_6,5806,71078,10232
journal_6,5807,96906,13549
journal_6,5808,116170,16771
journal_6,5809,76606,10408
journal_6,581,46282,6733
journal_6,5810,76553,10666
journal_6,5811,76447,10836
journal_6,5812,92896,13195
journal_6,5813,9922,1280
journal_6,5814,80710,11159
journal_6,5815,76539,10778
journal_6,5816,81633,11850
journal_6,5817,71868,10340
journal_6,5818,102024,14069
journal_6,5819,156874,22161
journal_6,582,36275,5471
journal_6,5820,101987,14187
journal_6,5821,78675,11002
journal_6,5822,72121,10126
journal_6,5823,75200,9859
journal_6,5824,78193,11203
journal_6,5825,62109,9687
journal_6,5826,52846,7539
journal_6,5827,122688,17618
journal_6,5828,67982,9876
journal_6,5829,103197,14562
journal_6,583,27102,4164
journal_6,5830,9922,1280
journal_6,5831,82850,12045
journal_6,5832,81644,11617
journal_6,5833,158486,22659
journal_6,5834,75200,10252
journal_6,5835,56979,7779
journal_6,5836,100586,13833
journal_6,5837,94405,13273
journal_6,5838,96976,14259
journal_6,5839,73630,10662
journal_6,584,53647,8116
journal_6,5840,92314,13005
journal_6,5841,40732,5601
journal_6,5842,79610,10950
journal_6,5843,9917,1280
journal_6,5844,113865,15771
journal_6,5845,90079,13248
journal_6,5846,218782,32100
journal_6,5847,58082,8265
journal_6,5848,73300,10293
journal_6,5849,90070,12928
journal_6,585,46152,6982
journal_6,5850,83872,11857
journal_6,5851,98847,14054
journal_6,5852,78303,11392
journal_6,5853,127137,18086
journal_6,5854,86299,11916
journal_6,5855,94634,13803
journal_6,5856,80802,11139
journal_6,5857,75088,10687
journal_6,5858,106063,15259
journal_6,5859,148472,19434
journal_6,586,70368,10278
journal_6,5860,61436,8339
journal_6,5861,45103,6193
journal_6,5862,97390,13294
journal_6,5863,93702,13113
journal_6,5864,70128,9799
journal_6,5865,116278,15880
journal_6,5866,9913,1280
journal_6,5867,98838,13210
journal_6,5868,99606,13090
journal_6,5869,126525,17573
journal_6,587,37461,5434
journal_6,5870,57480,8208
journal_6,5871,59387,7976
journal_6,5872,77267,11083
journal_6,5873,80316,11011
journal_6,5874,125134,17438
journal_6,5875,114427,15437
journal_6,5876,3920,429
journal_6,5877,9915,1280
journal_6,5878,98946,13889
journal_6,5879,129556,18446
journal_6,588,69245,10743
journal_6,5880,94755,13113
journal_6,5881,78777,11129
journal_6,5882,91929,12302
journal_6,5883,93126,13273
journal_6,5884,43148,6189
journal_6,5885,138241,19519
journal_6,5886,104112,14789
journal_6,5887,9915,1280
journal_6,5888,108746,14555
journal_6,5889,108572,15542
journal_6,589,30016,4551
journal_6,5890,77394,10815
journal_6,5891,86584,12649
journal_6,5892,73298,10368
journal_6,5893,79934,11381
journal_6,5894,80971,11605
journal_6,5895,105633,14364
journal_6,5896,87837,12695
journal_6,5897,72642,10215
journal_6,5898,69219,9431
journal_6,5899,81443,11165
journal_6,59,31343,4507
journal_6,590,39431,6046
journal_6,5900,94573,13598
journal_6,5901,6839,860
journal_6,5902,90502,12526
journal_6,5903,9915,1280
journal_6,5904,110167,15181
journal_6,5905,104360,15034
journal_6,5906,65460,9292
journal_6,5907,62516,9186
journal_6,5908,68631,9663
journal_6,5909,94132,13132
journal_6,591,38934,5775
journal_6,5910,93330,13335
journal_6,5911,104589,14389
journal_6,5912,112339,15856
journal_6,5913,9904,1282
journal_6,5914,111699,15100
journal_6,5915,106931,15101
journal_6,5916,87820,12314
journal_6,5917,104532,14447
journal_6,5918,102863,14447
journal_6,5919,92935,13128
journal_6,592,39505,5800
journal_6,5920,79368,11345
journal_6,5921,110675,14737
journal_6,5922,85091,11897
journal_6,5923,56511,8171
journal_6,5924,76499,10556
journal_6,5925,49719,6789
journal_6,5926,55314,7989
journal_6,5927,64285,8865
journal_6,5928,92089,13262
journal_6,5929,152395,21761
journal_6,593,36131,5273
journal_6,5930,89985,12518
journal_6,5931,9910,1282
journal_6,5932,76645,10781
journal_6,5933,109537,14850
journal_6,5934,87584,12129
journal_6,5935,100617,14186
journal_6,5936,87681,12508
journal_6,5937,95319,13351
journal_6,5938,70085,9846
journal_6,5939,49773,7071
